Fecha,Magnitud,Latitud,Longitud,Profundidad,Localizacion
2023-09-19,3.6,16.63,-94.5,109.6,"UNION HIDALGO, OAX"
2023-09-19,3.4,16.95,-100.08,24.1,"COYUCA DE BENITEZ, GRO"
2023-09-19,3.1,31.41,-115.38,11.3,"SAN FELIPE, BC"
2023-09-19,3.8,15.35,-94.77,25.5,"SALINA CRUZ, OAX"
2023-09-19,3.4,16.97,-100.73,3.5,"TECPAN, GRO"
2023-09-20,4.0,14.45,-92.71,14.6,"CD HIDALGO, CHIS"
2023-09-20,3.0,19.22,-104.34,6.7,"MANZANILLO, COL"
2023-09-20,3.3,19.1,-104.35,13.2,"MANZANILLO, COL"
2023-09-20,4.1,15.65,-93.86,75.2,"TONALA, CHIS"
2023-09-20,3.4,16.5,-98.47,11.6,"OMETEPEC, GRO"
2023-09-20,3.6,18.07,-103.05,8.7,"LA MIRA, MICH"
2023-09-20,3.3,17.3,-100.35,48.7,"ATOYAC DE ALVAREZ, GRO"
2023-09-20,3.6,18.07,-103.29,5.7,"COALCOMAN, MICH"
2023-09-20,3.8,18.17,-103.29,35.2,"COALCOMAN, MICH"
2023-09-20,3.8,15.24,-94.69,17.0,"SALINA CRUZ, OAX"
2023-09-20,3.7,15.65,-96.36,2.8,"S PEDRO POCHUTLA, OAX"
2023-09-20,3.1,16.04,-97.2,30.0,"PUERTO ESCONDIDO, OAX"
2023-09-20,3.8,14.86,-94.26,14.8,"PIJIJIAPAN, CHIS"
2023-09-20,3.3,16.33,-97.98,1.5,"PINOTEPA NACIONAL, OAX"
2023-09-20,3.1,16.49,-98.48,9.2,"OMETEPEC, GRO"
2023-09-20,2.8,16.82,-99.42,6.1,"SAN MARCOS, GRO"
2023-09-20,4.1,15.92,-93.56,102.3,"TONALA, CHIS"
2023-09-20,3.6,17.16,-94.61,134.5,"MATIAS ROMERO, OAX"
2023-09-20,3.8,15.58,-95.12,12.8,"SALINA CRUZ, OAX"
2023-09-20,3.7,14.83,-93.91,16.8,"PIJIJIAPAN, CHIS"
2023-09-20,1.5,19.35,-99.2,1.0,"LA MAGDALENA C, CDMX"
2023-09-20,3.0,16.48,-98.48,5.2,"OMETEPEC, GRO"
2023-09-20,4.0,16.62,-100.48,8.1,"COYUCA DE BENITEZ, GRO"
2023-09-20,3.5,15.94,-94.57,19.1,"UNION HIDALGO, OAX"
2023-09-20,4.4,17.68,-102.09,10.0,"CD LAZARO CARDENAS, MICH"
2023-09-20,3.3,16.54,-98.42,14.6,"OMETEPEC, GRO"
2023-09-20,3.0,19.55,-104.03,13.7,"EL GRULLO, JAL"
2023-09-20,3.5,19.35,-105.13,5.0,"CIHUATLAN, JAL"
2023-09-20,3.6,16.82,-100.2,4.9,"COYUCA DE BENITEZ, GRO"
2023-09-20,3.5,26.04,-99.9,5.0,"CIENEGA DE FLORES, NL"
2023-09-20,3.3,16.35,-98.95,16.1,"SAN MARCOS, GRO"
2023-09-20,3.3,19.18,-105.25,10.0,"CIHUATLAN, JAL"
2023-09-20,4.2,14.7,-94.58,16.1,"SALINA CRUZ, OAX"
2023-09-20,3.6,18.84,-104.47,5.0,"MANZANILLO, COL"
2023-09-20,3.4,18.99,-105.0,5.0,"CIHUATLAN, JAL"
2023-09-20,3.3,19.29,-104.06,52.1,"COQUIMATLAN, COL"
2023-09-20,3.0,17.13,-100.35,40.2,"ATOYAC DE ALVAREZ, GRO"
2023-09-20,3.2,18.84,-104.44,5.0,"MANZANILLO, COL"
2023-09-20,2.8,17.75,-97.5,64.8,"TEPELMEME, OAX"
2023-09-20,3.5,16.25,-93.46,130.3,"VILLAFLORES, CHIS"
2023-09-20,2.6,19.41,-103.91,30.3,"VILLA DE ALVAREZ, COL"
2023-09-20,3.3,16.93,-100.49,5.6,"ATOYAC DE ALVAREZ, GRO"
2023-09-20,3.7,15.84,-93.93,94.4,"TONALA, CHIS"
2023-09-20,3.9,18.87,-104.49,5.0,"MANZANILLO, COL"
2023-09-20,3.3,17.09,-98.75,49.0,"TLAPA, GRO"
2023-09-20,3.1,18.9,-104.47,5.0,"MANZANILLO, COL"
2023-09-20,3.9,16.25,-95.54,6.9,"TEHUANTEPEC, OAX"
2023-09-20,3.7,15.32,-94.74,16.0,"SALINA CRUZ, OAX"
2023-09-20,3.3,18.91,-104.48,5.0,"MANZANILLO, COL"
2023-09-20,3.6,15.27,-93.17,88.7,"MAPASTEPEC, CHIS"
2023-09-20,3.0,16.55,-98.21,35.5,"OMETEPEC, GRO"
2023-09-20,3.5,17.07,-99.0,32.1,"SAN MARCOS, GRO"
2023-09-20,3.7,17.04,-94.88,122.9,"MATIAS ROMERO, OAX"
2023-09-20,3.9,17.04,-95.39,103.8,"MATIAS ROMERO, OAX"
2023-09-20,4.1,17.05,-94.08,166.7,"CINTALAPA, CHIS"
2023-09-20,3.5,19.14,-104.07,8.7,"CD DE ARMERIA, COL"
2023-09-20,4.0,17.95,-101.69,11.6,"ZIHUATANEJO, GRO"
2023-09-20,3.9,14.93,-92.81,83.4,"HUIXTLA, CHIS"
2023-09-20,3.5,17.12,-100.33,42.2,"ATOYAC DE ALVAREZ, GRO"
2023-09-20,3.5,17.94,-99.7,53.9,"ZUMPANGO DEL RIO, GRO"
2023-09-20,3.4,18.48,-103.71,6.9,"TECOMAN, COL"
2023-09-21,3.7,16.21,-95.46,61.9,"TEHUANTEPEC, OAX"
2023-09-21,3.3,16.01,-97.01,36.8,"PUERTO ESCONDIDO, OAX"
2023-09-21,3.9,15.98,-99.89,12.1,"ACAPULCO, GRO"
2023-09-21,3.9,16.58,-95.44,2.4,"TEHUANTEPEC, OAX"
2023-09-21,3.6,17.63,-102.25,16.1,"CD LAZARO CARDENAS, MICH"
2023-09-21,3.6,18.12,-100.09,45.1,"ARCELIA, GRO"
2023-09-21,3.5,19.37,-103.83,21.9,"VILLA DE ALVAREZ, COL"
2023-09-21,3.1,19.05,-104.28,36.7,"MANZANILLO, COL"
2023-09-21,3.2,18.9,-104.5,10.0,"MANZANILLO, COL"
2023-09-21,3.6,14.89,-94.12,14.2,"PIJIJIAPAN, CHIS"
2023-09-21,3.2,32.15,-116.38,27.8,"ENSENADA, BC"
2023-09-21,3.9,14.7,-92.24,84.1,"CD HIDALGO, CHIS"
2023-09-21,3.5,30.95,-114.25,9.1,"SAN FELIPE, BC"
2023-09-21,3.4,18.35,-103.55,47.8,"COALCOMAN, MICH"
2023-09-21,3.8,15.05,-93.02,80.8,"MAPASTEPEC, CHIS"
2023-09-21,3.4,16.95,-100.38,21.8,"ATOYAC DE ALVAREZ, GRO"
2023-09-21,3.7,15.39,-94.8,16.6,"SALINA CRUZ, OAX"
2023-09-21,3.8,16.13,-94.91,58.7,"SALINA CRUZ, OAX"
2023-09-21,3.5,31.39,-114.37,10.0,"SAN FELIPE, BC"
2023-09-21,3.5,15.48,-94.88,16.6,"SALINA CRUZ, OAX"
2023-09-21,3.6,16.72,-95.01,3.5,"MATIAS ROMERO, OAX"
2023-09-21,3.4,17.2,-94.78,127.1,"MATIAS ROMERO, OAX"
2023-09-21,3.6,15.01,-94.34,16.3,"TONALA, CHIS"
2023-09-21,3.6,30.51,-116.98,6.7,"VICENTE GUERRERO, BC"
2023-09-21,4.1,16.89,-98.53,48.7,"OMETEPEC, GRO"
2023-09-21,4.0,16.92,-95.27,104.1,"MATIAS ROMERO, OAX"
2023-09-21,3.2,18.01,-100.59,63.8,"CD ALTAMIRANO, GRO"
2023-09-21,3.2,31.5,-115.71,19.9,"RODOLFO SANCHEZ T(MRO), BC"
2023-09-21,3.0,17.09,-100.02,5.6,"COYUCA DE BENITEZ, GRO"
2023-09-21,2.8,16.79,-99.41,7.2,"SAN MARCOS, GRO"
2023-09-21,3.5,16.74,-101.82,17.9,"ZIHUATANEJO, GRO"
2023-09-21,3.4,16.51,-95.21,2.8,"CD IXTEPEC, OAX"
2023-09-21,3.8,18.33,-103.01,51.0,"COALCOMAN, MICH"
2023-09-21,3.3,19.02,-105.21,5.0,"CIHUATLAN, JAL"
2023-09-21,4.0,15.85,-95.12,40.3,"SALINA CRUZ, OAX"
2023-09-21,3.1,17.25,-100.49,44.3,"ATOYAC DE ALVAREZ, GRO"
2023-09-21,3.4,16.86,-98.3,51.2,"OMETEPEC, GRO"
2023-09-21,3.8,15.9,-95.04,25.8,"SALINA CRUZ, OAX"
2023-09-21,4.4,17.65,-95.57,109.9,"J RODRIGUEZ CLARA, VER"
2023-09-21,3.4,26.0,-99.86,5.0,"CIENEGA DE FLORES, NL"
2023-09-21,3.3,17.96,-100.29,59.2,"ARCELIA, GRO"
2023-09-21,3.5,15.71,-96.79,18.5,"PUERTO ESCONDIDO, OAX"
2023-09-21,3.4,16.04,-97.17,27.0,"PUERTO ESCONDIDO, OAX"
2023-09-21,4.0,16.99,-94.74,122.2,"MATIAS ROMERO, OAX"
2023-09-21,3.5,15.71,-94.83,16.1,"SALINA CRUZ, OAX"
2023-09-21,3.4,17.14,-99.54,41.9,"SAN MARCOS, GRO"
2023-09-21,4.0,16.53,-95.96,33.4,"MIAHUATLAN, OAX"
2023-09-21,3.8,15.14,-93.94,31.7,"PIJIJIAPAN, CHIS"
2023-09-21,3.4,19.71,-104.55,88.1,"CASIMIRO CASTILLO, JAL"
2023-09-21,3.3,30.64,-114.75,1.0,"SAN FELIPE, BC"
2023-09-21,3.5,16.53,-95.21,4.7,"CD IXTEPEC, OAX"
2023-09-21,4.0,16.61,-94.93,100.4,"CD IXTEPEC, OAX"
2023-09-21,3.6,15.94,-98.61,11.3,"PINOTEPA NACIONAL, OAX"
2023-09-21,3.9,16.48,-95.94,53.6,"MIAHUATLAN, OAX"
2023-09-21,3.3,31.5,-115.7,21.1,"RODOLFO SANCHEZ T(MRO), BC"
2023-09-21,3.5,16.8,-93.73,184.8,"CINTALAPA, CHIS"
2023-09-21,3.6,14.97,-94.16,2.9,"PIJIJIAPAN, CHIS"
2023-09-21,3.8,14.99,-95.88,15.0,"CRUCECITA, OAX"
2023-09-21,3.3,16.25,-98.11,9.3,"PINOTEPA NACIONAL, OAX"
2023-09-21,1.5,22.8,-102.59,2.0,"ZACATECAS, ZAC"
2023-09-21,3.4,18.83,-104.28,5.0,"MANZANILLO, COL"
2023-09-21,3.0,17.74,-101.59,39.6,"ZIHUATANEJO, GRO"
2023-09-21,3.0,16.94,-99.69,31.2,"ACAPULCO, GRO"
2023-09-21,3.9,15.33,-94.66,15.9,"SALINA CRUZ, OAX"
2023-09-21,3.9,17.53,-94.82,142.9,"SAYULA DE ALEMAN, VER"
2023-09-21,3.5,14.54,-92.11,87.6,"CD HIDALGO, CHIS"
2023-09-21,3.5,16.66,-94.34,115.6,"UNION HIDALGO, OAX"
2023-09-21,3.6,32.07,-115.11,10.5,"GPE VICTORIA(KM.43), BC"
2023-09-21,3.7,16.08,-97.59,13.8,"RIO GRANDE, OAX"
2023-09-21,3.4,18.11,-98.44,45.3,"CHIAUTLA DE TAPIA, PUE"
2023-09-21,3.5,16.82,-100.17,3.2,"COYUCA DE BENITEZ, GRO"
2023-09-22,3.7,16.09,-98.98,16.9,"SAN MARCOS, GRO"
2023-09-22,3.6,18.88,-104.98,4.4,"CIHUATLAN, JAL"
2023-09-22,3.6,18.65,-103.91,4.3,"TECOMAN, COL"
2023-09-22,3.7,18.0,-102.65,16.1,"LA MIRA, MICH"
2023-09-22,3.9,18.05,-104.05,16.4,"TECOMAN, COL"
2023-09-22,3.1,19.37,-103.75,29.5,"VILLA DE ALVAREZ, COL"
2023-09-22,3.6,18.69,-103.86,4.3,"TECOMAN, COL"
2023-09-22,3.6,30.95,-116.51,7.3,"VICENTE GUERRERO, BC"
2023-09-22,4.0,15.03,-94.23,28.7,"TONALA, CHIS"
2023-09-22,3.4,16.87,-94.77,112.0,"MATIAS ROMERO, OAX"
2023-09-22,4.3,17.02,-100.89,7.7,"TECPAN, GRO"
2023-09-22,3.2,17.02,-100.88,4.9,"TECPAN, GRO"
2023-09-22,3.8,17.57,-94.82,136.9,"SAYULA DE ALEMAN, VER"
2023-09-22,3.4,16.48,-98.49,4.8,"OMETEPEC, GRO"
2023-09-22,3.0,19.64,-104.2,84.1,"EL GRULLO, JAL"
2023-09-22,3.6,32.38,-115.31,8.7,"GPE VICTORIA(KM.43), BC"
2023-09-22,3.9,15.45,-95.68,16.1,"CRUCECITA, OAX"
2023-09-22,3.1,15.95,-97.03,42.6,"PUERTO ESCONDIDO, OAX"
2023-09-22,3.5,18.33,-103.0,51.7,"COALCOMAN, MICH"
2023-09-22,3.3,17.58,-94.88,132.2,"SAYULA DE ALEMAN, VER"
2023-09-22,3.3,18.3,-103.34,44.6,"COALCOMAN, MICH"
2023-09-22,3.9,15.64,-97.4,5.0,"RIO GRANDE, OAX"
2023-09-22,3.4,18.12,-97.73,59.6,"ACATLAN DE OSORIO, PUE"
2023-09-22,3.5,19.17,-104.01,4.0,"COQUIMATLAN, COL"
2023-09-22,3.5,16.91,-94.89,116.9,"MATIAS ROMERO, OAX"
2023-09-22,3.5,16.55,-98.46,4.1,"OMETEPEC, GRO"
2023-09-22,3.8,18.08,-103.25,12.3,"COALCOMAN, MICH"
2023-09-22,3.8,15.9,-95.22,50.9,"SALINA CRUZ, OAX"
2023-09-22,3.7,18.81,-102.34,16.4,"APATZINGAN, MICH"
2023-09-22,3.5,32.37,-116.36,11.5,"TECATE, BC"
2023-09-22,3.4,18.07,-99.28,60.4,"CD DE HUITZUCO, GRO"
2023-09-22,3.5,19.28,-103.43,83.7,"TECALITLAN, JAL"
2023-09-22,3.5,18.68,-103.29,4.8,"COALCOMAN, MICH"
2023-09-22,3.6,19.33,-104.07,5.0,"COQUIMATLAN, COL"
2023-09-22,2.9,19.08,-103.06,29.9,"TEPALCATEPEC, MICH"
2023-09-22,3.6,16.58,-98.47,13.6,"OMETEPEC, GRO"
2023-09-22,3.9,18.54,-104.21,14.1,"CD DE ARMERIA, COL"
2023-09-22,3.1,19.64,-104.28,51.3,"CASIMIRO CASTILLO, JAL"
2023-09-22,3.8,17.14,-95.36,117.5,"MATIAS ROMERO, OAX"
2023-09-22,3.7,16.24,-98.88,5.0,"OMETEPEC, GRO"
2023-09-22,4.0,15.14,-94.47,18.2,"TONALA, CHIS"
2023-09-22,3.6,16.92,-94.89,121.6,"MATIAS ROMERO, OAX"
2023-09-22,3.8,15.22,-92.65,112.9,"HUIXTLA, CHIS"
2023-09-22,3.8,17.09,-94.05,165.2,"CINTALAPA, CHIS"
2023-09-22,3.2,32.08,-116.31,16.5,"ENSENADA, BC"
2023-09-22,3.1,18.99,-98.56,2.0,"S BUENAVENTURA NEALTICAN, PUE"
2023-09-22,3.6,15.93,-95.09,10.0,"SALINA CRUZ, OAX"
2023-09-22,4.3,18.81,-107.22,10.0,"CIHUATLAN, JAL"
2023-09-22,3.5,15.73,-92.81,130.1,"MAPASTEPEC, CHIS"
2023-09-22,4.1,14.52,-94.05,10.0,"PIJIJIAPAN, CHIS"
2023-09-22,3.9,16.89,-95.05,106.9,"MATIAS ROMERO, OAX"
2023-09-22,3.7,18.22,-102.06,5.0,"LAS GUACAMAYAS, MICH"
2023-09-22,3.9,15.85,-95.8,5.5,"CRUCECITA, OAX"
2023-09-22,3.9,14.43,-93.12,10.0,"HUIXTLA, CHIS"
2023-09-22,3.8,18.61,-107.15,10.0,"CIHUATLAN, JAL"
2023-09-22,3.1,16.56,-99.33,5.0,"SAN MARCOS, GRO"
2023-09-23,3.3,16.15,-97.63,10.9,"RIO GRANDE, OAX"
2023-09-23,3.2,30.43,-114.92,19.7,"SAN FELIPE, BC"
2023-09-23,3.9,15.44,-94.97,17.3,"SALINA CRUZ, OAX"
2023-09-23,3.7,15.98,-94.25,84.4,"ARRIAGA , CHIS"
2023-09-23,3.5,17.48,-94.6,146.6,"JALTIPAN DE MORELOS, VER"
2023-09-23,3.1,16.87,-98.51,42.3,"OMETEPEC, GRO"
2023-09-23,4.2,16.59,-94.87,91.0,"UNION HIDALGO, OAX"
2023-09-23,3.7,16.15,-98.71,13.1,"OMETEPEC, GRO"
2023-09-23,4.0,15.76,-95.06,16.1,"SALINA CRUZ, OAX"
2023-09-23,3.0,31.28,-115.61,10.0,"VICENTE GUERRERO, BC"
2023-09-23,3.3,16.89,-100.45,5.0,"ATOYAC DE ALVAREZ, GRO"
2023-09-23,3.4,18.16,-103.48,5.0,"COALCOMAN, MICH"
2023-09-23,3.7,14.82,-92.43,94.2,"TAPACHULA, CHIS"
2023-09-23,3.2,16.8,-99.65,18.0,"ACAPULCO, GRO"
2023-09-23,1.2,22.79,-102.59,2.0,"ZACATECAS, ZAC"
2023-09-23,3.8,18.1,-103.24,5.0,"COALCOMAN, MICH"
2023-09-23,1.2,22.8,-102.6,2.0,"ZACATECAS, ZAC"
2023-09-23,3.5,15.92,-92.85,157.0,"PIJIJIAPAN, CHIS"
2023-09-23,3.8,17.13,-94.21,136.5,"CINTALAPA, CHIS"
2023-09-23,3.3,19.45,-103.92,43.1,"VILLA DE ALVAREZ, COL"
2023-09-23,3.3,18.37,-103.13,7.1,"COALCOMAN, MICH"
2023-09-23,3.0,16.28,-98.26,11.7,"PINOTEPA NACIONAL, OAX"
2023-09-23,3.0,16.2,-98.2,3.1,"PINOTEPA NACIONAL, OAX"
2023-09-23,3.9,17.26,-94.47,150.6,"MATIAS ROMERO, OAX"
2023-09-23,2.9,16.65,-98.85,11.0,"OMETEPEC, GRO"
2023-09-23,3.5,17.35,-101.36,4.3,"PETATLAN, GRO"
2023-09-23,3.5,16.63,-98.58,26.8,"OMETEPEC, GRO"
2023-09-23,3.3,18.56,-104.09,9.6,"CD DE ARMERIA, COL"
2023-09-23,3.7,19.34,-104.1,8.0,"COQUIMATLAN, COL"
2023-09-23,3.9,16.51,-96.42,59.7,"MIAHUATLAN, OAX"
2023-09-23,3.9,17.24,-95.07,123.1,"MATIAS ROMERO, OAX"
2023-09-23,3.4,30.88,-114.96,4.8,"SAN FELIPE, BC"
2023-09-23,3.4,19.27,-104.24,7.5,"MANZANILLO, COL"
2023-09-23,3.6,17.71,-101.5,40.6,"ZIHUATANEJO, GRO"
2023-09-23,3.8,15.1,-94.49,16.0,"TONALA, CHIS"
2023-09-23,3.6,17.1,-100.2,38.4,"COYUCA DE BENITEZ, GRO"
2023-09-23,3.6,16.11,-98.01,5.0,"PINOTEPA NACIONAL, OAX"
2023-09-23,3.6,16.16,-98.6,8.9,"OMETEPEC, GRO"
2023-09-23,3.5,15.73,-96.63,17.0,"S PEDRO POCHUTLA, OAX"
2023-09-23,3.9,16.86,-94.85,107.7,"MATIAS ROMERO, OAX"
2023-09-23,2.5,22.79,-102.6,2.0,"ZACATECAS, ZAC"
2023-09-23,2.7,22.8,-102.6,2.0,"ZACATECAS, ZAC"
2023-09-23,3.3,19.12,-105.03,5.0,"CIHUATLAN, JAL"
2023-09-23,3.4,30.79,-116.3,11.0,"VICENTE GUERRERO, BC"
2023-09-23,3.8,16.09,-98.35,5.0,"PINOTEPA NACIONAL, OAX"
2023-09-23,4.0,16.05,-97.11,31.9,"PUERTO ESCONDIDO, OAX"
2023-09-23,3.8,17.38,-94.93,143.3,"SAYULA DE ALEMAN, VER"
2023-09-23,3.7,16.98,-95.26,105.5,"MATIAS ROMERO, OAX"
2023-09-23,3.4,16.9,-97.61,14.4,"H TLAXIACO, OAX"
2023-09-23,3.5,31.38,-114.35,19.2,"SAN FELIPE, BC"
2023-09-24,3.8,16.16,-97.53,5.4,"RIO GRANDE, OAX"
2023-09-24,3.4,17.65,-97.99,62.2,"H HUAJUAPAN DE LEON, OAX"
2023-09-24,3.5,18.13,-103.11,2.2,"COALCOMAN, MICH"
2023-09-24,3.6,15.43,-93.78,58.1,"PIJIJIAPAN, CHIS"
2023-09-24,3.3,17.99,-98.61,50.9,"CHIAUTLA DE TAPIA, PUE"
2023-09-24,3.8,15.65,-93.79,69.0,"TONALA, CHIS"
2023-09-24,3.9,17.65,-101.35,49.9,"PETATLAN, GRO"
2023-09-24,3.7,17.34,-101.36,8.2,"PETATLAN, GRO"
2023-09-24,3.9,18.1,-103.32,5.6,"COALCOMAN, MICH"
2023-09-24,3.3,18.13,-103.24,5.0,"COALCOMAN, MICH"
2023-09-24,3.7,19.16,-104.91,10.0,"CIHUATLAN, JAL"
2023-09-24,4.1,15.95,-94.69,50.7,"UNION HIDALGO, OAX"
2023-09-24,3.5,16.02,-97.28,44.2,"RIO GRANDE, OAX"
2023-09-24,3.2,16.91,-98.73,41.9,"OMETEPEC, GRO"
2023-09-24,3.3,17.38,-100.93,45.0,"TECPAN, GRO"
2023-09-24,3.7,16.73,-94.35,122.7,"UNION HIDALGO, OAX"
2023-09-24,4.2,15.63,-93.83,73.7,"TONALA, CHIS"
2023-09-24,3.6,15.96,-97.66,16.0,"RIO GRANDE, OAX"
2023-09-24,3.5,16.34,-97.86,5.9,"PINOTEPA NACIONAL, OAX"
2023-09-24,3.8,17.13,-95.14,111.0,"MATIAS ROMERO, OAX"
2023-09-24,4.0,15.07,-94.47,16.1,"TONALA, CHIS"
2023-09-24,3.7,16.75,-99.63,19.4,"SAN MARCOS, GRO"
2023-09-24,3.3,16.07,-97.0,42.7,"PUERTO ESCONDIDO, OAX"
2023-09-24,4.0,17.6,-102.2,5.0,"CD LAZARO CARDENAS, MICH"
2023-09-24,3.6,16.0,-98.26,5.8,"PINOTEPA NACIONAL, OAX"
2023-09-24,3.4,30.42,-115.57,8.0,"LAZARO CARDENAS, BC"
2023-09-24,3.3,30.42,-115.62,11.0,"LAZARO CARDENAS, BC"
2023-09-24,3.8,18.17,-94.59,31.1,"COATZACOALCOS, VER"
2023-09-24,3.2,16.0,-97.68,16.1,"RIO GRANDE, OAX"
2023-09-24,3.4,17.29,-95.08,121.1,"MATIAS ROMERO, OAX"
2023-09-24,3.3,17.17,-100.11,48.8,"COYUCA DE BENITEZ, GRO"
2023-09-24,3.0,19.12,-104.13,40.2,"MANZANILLO, COL"
2023-09-24,3.4,19.4,-104.62,38.3,"CIHUATLAN, JAL"
2023-09-24,3.8,16.45,-95.19,4.1,"S BLAS ATEMPA, OAX"
2023-09-24,3.7,19.99,-105.54,16.1,"PUERTO VALLARTA, JAL"
2023-09-24,3.7,18.26,-94.49,28.2,"COATZACOALCOS, VER"
2023-09-24,4.0,15.93,-98.86,10.5,"OMETEPEC, GRO"
2023-09-24,3.8,16.77,-99.28,26.9,"SAN MARCOS, GRO"
2023-09-24,3.6,19.34,-104.08,5.0,"COQUIMATLAN, COL"
2023-09-24,3.8,16.43,-95.19,6.7,"S BLAS ATEMPA, OAX"
2023-09-24,3.5,16.16,-96.85,13.1,"MIAHUATLAN, OAX"
2023-09-24,3.6,16.4,-99.56,16.1,"SAN MARCOS, GRO"
2023-09-24,3.4,16.93,-100.55,5.0,"TECPAN, GRO"
2023-09-24,3.6,15.56,-93.49,86.3,"PIJIJIAPAN, CHIS"
2023-09-24,3.1,18.88,-103.92,8.8,"TECOMAN, COL"
2023-09-24,4.2,14.07,-94.14,9.6,"MAPASTEPEC, CHIS"
2023-09-24,3.0,19.15,-104.09,32.3,"MANZANILLO, COL"
2023-09-24,3.1,19.03,-105.2,5.0,"CIHUATLAN, JAL"
2023-09-24,3.4,16.95,-99.76,11.2,"ACAPULCO, GRO"
2023-09-24,3.1,31.48,-115.52,6.9,"SAN FELIPE, BC"
2023-09-24,3.5,16.2,-97.61,5.0,"RIO GRANDE, OAX"
2023-09-24,3.4,31.17,-115.52,11.5,"VICENTE GUERRERO, BC"
2023-09-24,3.8,16.47,-99.3,12.5,"SAN MARCOS, GRO"
2023-09-24,3.8,18.14,-103.19,5.7,"COALCOMAN, MICH"
2023-09-24,3.4,31.37,-115.49,4.9,"SAN FELIPE, BC"
2023-09-24,3.6,18.18,-103.23,12.1,"COALCOMAN, MICH"
2023-09-24,3.9,15.37,-98.09,9.8,"RIO GRANDE, OAX"
2023-09-24,3.8,15.37,-98.12,15.2,"RIO GRANDE, OAX"
2023-09-24,3.6,15.35,-98.13,16.6,"RIO GRANDE, OAX"
2023-09-24,3.7,16.28,-95.07,3.9,"JUCHITAN DE ZARAGOZA, OAX"
2023-09-24,3.9,20.69,-105.69,15.5,"PUERTO VALLARTA, JAL"
2023-09-25,4.4,13.7,-92.16,10.0,"CD HIDALGO, CHIS"
2023-09-25,3.6,16.81,-99.14,27.8,"SAN MARCOS, GRO"
2023-09-25,3.9,14.84,-93.21,28.4,"MAPASTEPEC, CHIS"
2023-09-25,3.4,16.92,-99.06,21.6,"SAN MARCOS, GRO"
2023-09-25,3.7,30.28,-115.78,10.0,"LAZARO CARDENAS, BC"
2023-09-25,3.4,17.05,-94.72,115.5,"MATIAS ROMERO, OAX"
2023-09-25,3.6,15.3,-98.16,16.2,"RIO GRANDE, OAX"
2023-09-25,3.6,16.59,-99.31,3.7,"SAN MARCOS, GRO"
2023-09-25,3.9,14.25,-92.21,130.6,"CD HIDALGO, CHIS"
2023-09-25,3.4,17.43,-94.78,132.5,"SAYULA DE ALEMAN, VER"
2023-09-25,3.6,16.29,-95.33,2.9,"TEHUANTEPEC, OAX"
2023-09-25,3.7,16.81,-100.08,6.8,"ACAPULCO, GRO"
2023-09-25,3.1,19.74,-105.43,18.5,"PUERTO VALLARTA, JAL"
2023-09-25,3.8,16.02,-95.81,50.8,"CRUCECITA, OAX"
2023-09-25,3.5,16.67,-99.29,5.0,"SAN MARCOS, GRO"
2023-09-25,3.6,30.6,-114.15,6.7,"SAN FELIPE, BC"
2023-09-25,3.9,16.96,-100.18,25.1,"COYUCA DE BENITEZ, GRO"
2023-09-25,3.8,15.29,-98.14,16.4,"RIO GRANDE, OAX"
2023-09-25,3.3,16.32,-98.27,10.5,"PINOTEPA NACIONAL, OAX"
2023-09-25,3.8,17.21,-100.08,48.9,"COYUCA DE BENITEZ, GRO"
2023-09-25,3.6,16.83,-99.65,17.4,"ACAPULCO, GRO"
2023-09-25,3.4,18.86,-99.11,2.0,"LA JOYA, MOR"
2023-09-25,3.4,20.35,-105.17,5.0,"PUERTO VALLARTA, JAL"
2023-09-25,3.7,16.15,-97.8,2.6,"PINOTEPA NACIONAL, OAX"
2023-09-25,3.9,16.23,-98.11,2.1,"PINOTEPA NACIONAL, OAX"
2023-09-25,3.9,14.24,-93.77,10.0,"MAPASTEPEC, CHIS"
2023-09-25,3.4,30.84,-114.93,5.3,"SAN FELIPE, BC"
2023-09-25,3.5,17.01,-98.91,38.8,"SAN MARCOS, GRO"
2023-09-25,3.7,16.46,-95.15,6.2,"CD IXTEPEC, OAX"
2023-09-25,3.5,16.39,-95.16,5.2,"S BLAS ATEMPA, OAX"
2023-09-25,3.5,17.24,-94.83,125.6,"MATIAS ROMERO, OAX"
2023-09-25,3.7,18.93,-102.98,72.7,"COALCOMAN, MICH"
2023-09-25,3.2,17.66,-100.99,11.3,"PETATLAN, GRO"
2023-09-25,3.8,16.24,-95.29,7.3,"TEHUANTEPEC, OAX"
2023-09-25,3.2,16.81,-99.42,12.8,"SAN MARCOS, GRO"
2023-09-25,3.2,30.85,-114.98,7.2,"SAN FELIPE, BC"
2023-09-25,3.8,17.16,-94.6,137.7,"MATIAS ROMERO, OAX"
2023-09-25,3.6,16.6,-96.04,40.1,"TLACOLULA, OAX"
2023-09-25,3.2,18.78,-103.32,54.9,"COALCOMAN, MICH"
2023-09-25,3.7,15.71,-94.51,27.3,"ARRIAGA , CHIS"
2023-09-25,3.4,19.5,-103.93,30.1,"VILLA DE ALVAREZ, COL"
2023-09-25,3.5,16.34,-98.24,10.1,"PINOTEPA NACIONAL, OAX"
2023-09-25,3.3,26.02,-99.84,12.0,"CIENEGA DE FLORES, NL"
2023-09-25,3.0,16.29,-98.27,15.1,"PINOTEPA NACIONAL, OAX"
